id,is_high_priority
25-2750253,0
25-2748327,0
25-2751937,0
25-2749352,0
25-2751652,0
25-2751157,0
25-2749158,0
25-2748912,0
25-2751755,0
25-2751409,0
25-2751288,0
25-2751007,0
25-2750927,0
25-2750849,0
25-2750571,0
25-2750000,0
25-2748970,0
25-2751520,0
25-2751935,0
25-2750574,0
25-2750678,0
25-2750980,0
25-2751688,0
25-2750762,0
25-2749576,0
25-2749524,0
25-2749519,0
25-2752026,0
25-2749474,0
25-2749238,0
25-2751793,0
25-2751762,0
25-2749119,0
25-2751710,0
25-2751654,0
25-2749685,0
25-2750832,0
25-2750054,0
25-2750783,0
25-2750923,0
25-2751049,0
25-2749766,0
25-2751285,0
25-2751824,0
25-2751681,0
25-2745016,0
25-2750030,1
25-2751421,0
25-2751371,0
25-2751871,0
25-2751957,0
25-2749581,0
25-2750474,0
25-2751452,0
25-2751691,0
25-2750417,0
25-2749477,0
25-2751668,0
25-2751477,0
25-2751440,0
25-2750403,0
25-2748407,0
25-2750792,0
25-2750755,0
25-2749866,0
25-2751123,0
25-2750919,0
25-2750938,0
25-2750941,0
25-2749518,0
25-2750591,0
25-2749521,0
25-2747781,0
25-2750775,0
25-2749516,0
25-2750536,0
25-2749556,0
25-2749868,0
25-2749091,0
25-2742493,0
25-2749416,0
25-2749538,0
25-2750273,0
25-2750059,0
25-2749967,0
25-2749865,0
25-2749429,0
25-2749209,0
25-2749137,0
25-2744496,0
25-2749541,0
25-2748450,0
25-2749530,0
25-2749213,0
25-2748694,0
25-2748895,0
25-2745792,0
25-2749025,0
25-2748907,0
25-2747227,0
25-2749020,0
25-2742357,0
25-2747427,0
25-2748847,0
25-2748754,0
25-2745913,0
25-2747712,0
25-2747905,0
25-2746877,0
25-2748820,0
25-2747048,0
25-2746914,0
25-2748521,0
25-2748121,1
25-2746009,0
25-2747540,0
25-2747068,0
25-2745929,0
25-2748355,0
25-2747748,0
25-2747514,0
25-2747401,0
25-2747253,0
25-2743231,0
25-2746040,0
25-2747544,0
25-2747501,0
25-2747061,1
25-2746363,0
25-2747377,0
25-2747605,0
25-2747638,0
25-2747241,0
25-2747237,0
25-2745679,0
25-2746556,1
25-2743423,0
25-2744453,0
25-2745313,0
25-2746612,0
25-2746211,0
25-2746416,0
25-2745961,0
25-2745917,0
25-2746041,0
25-2742461,0
25-2746123,0
25-2745988,0
25-2745941,0
25-2744883,0
25-2744849,0
25-2745924,0
25-2745583,0
25-2745487,0
25-2745752,0
25-2743463,0
25-2743602,0
25-2742064,0
25-2745062,0
25-2744007,0
25-2743737,0
25-2743933,0
25-2744350,0
25-2744585,0
25-2743156,0
25-2744209,0
25-2743809,0
25-2743956,0
25-2742134,0
25-2743312,0
25-2743038,0
25-2742169,0
25-2759636,1
25-2759436,0
25-2755354,0
25-2755118,0
25-2753084,1
25-2760637,0
25-2759575,1
25-2753703,0
25-2755492,0
25-2760295,0
25-2758046,1
25-2760315,0
25-2756024,0
25-2760167,0
25-2754456,0
25-2756610,1
25-2757256,0
25-2755125,0
25-2759024,1
25-2754161,0
25-2761566,0
25-2759547,0
25-2758515,0
25-2754915,0
25-2762140,0
25-2760766,0
25-2752434,0
25-2755859,0
25-2753730,0
25-2761884,1
25-2753443,0
25-2753446,1
25-2753513,1
25-2759965,1
25-2755520,0
25-2760861,0
25-2754077,0
25-2761646,0
25-2754156,0
25-2753121,1
25-2757410,0
25-2760836,1
25-2752151,0
25-2758757,0
25-2755791,0
25-2758186,0
25-2752803,0
25-2755803,0
25-2761903,0
25-2754899,0
25-2762042,0
25-2753211,0
25-2753748,1
25-2754743,1
25-2761203,1
25-2761898,0
25-2755588,0
25-2752772,0
25-2759925,0
25-2761872,0
25-2756321,0
25-2754627,1
25-2757699,0
25-2752854,0
25-2753001,0
25-2760492,0
25-2754407,0
25-2753266,0
25-2759561,0
25-2753694,0
25-2760172,0
25-2757536,0
25-2758184,0
25-2761904,0
25-2760849,0
25-2756267,1
25-2759623,0
25-2758293,0
25-2761528,0
25-2754149,0
25-2761668,0
25-2761105,0
25-2761731,0
25-2761407,0
25-2753035,0
25-2761421,0
25-2761647,0
25-2759489,0
25-2757145,0
25-2752183,0
25-2761082,0
25-2756745,0
25-2756131,0
25-2755482,0
25-2760695,0
25-2755860,0
25-2755524,0
25-2754331,1
25-2753232,1
25-2759769,1
25-2755454,0
25-2752275,0
25-2760517,0
25-2762369,0
25-2759621,0
25-2759356,0
25-2762288,0
25-2759939,1
25-2761619,1
25-2757924,0
25-2761450,0
25-2757867,0
25-2753418,0
25-2754653,0
25-2752196,0
25-2757276,0
25-2755010,0
25-2755144,0
25-2760627,0
25-2761815,1
25-2753677,0
25-2759716,0
25-2754186,0
25-2755558,0
25-2755911,0
25-2752903,0
25-2755562,0
25-2752638,0
25-2759345,0
25-2760480,0
25-2759734,0
25-2762083,0
25-2761999,0
25-2760818,0
25-2755516,0
25-2762241,0
25-2753181,0
25-2752463,0
25-2757278,0
25-2760308,0
25-2753377,0
25-2755621,0
25-2757906,0
25-2755065,0
25-2757892,0
25-2753933,0
25-2752175,0
25-2761249,0
25-2753431,0
25-2752201,0
25-2761540,0
25-2753421,0
25-2760692,0
25-2759500,0
25-2753724,0
25-2753866,1
25-2761376,0
25-2759466,1
25-2760707,0
25-2758331,0
25-2757264,0
25-2756184,0
25-2759333,0
25-2761709,0
25-2761587,0
25-2762331,0
25-2762118,0
25-2754815,0
25-2760247,0
25-2761523,1
25-2753723,0
25-2755502,0
25-2753742,0
25-2754836,0
25-2755668,0
25-2755763,0
25-2758134,0
25-2758170,0
25-2760565,0
25-2758175,0
25-2758052,0
25-2758056,0
25-2753689,0
25-2755919,0
25-2758037,0
25-2758401,0
25-2762099,0
25-2759929,0
25-2760961,0
25-2762164,0
25-2757831,0
25-2762377,0
25-2758084,0
25-2761768,0
25-2755770,0
25-2758167,0
25-2761099,0
25-2756698,0
25-2759732,0
25-2757345,0
25-2762035,0
25-2755080,0
25-2761510,0
25-2762017,1
25-2752423,0
25-2752192,0
25-2757890,0
25-2757838,0
25-2757446,0
25-2753779,0
25-2762219,0
25-2761881,0
25-2759531,0
25-2758110,0
25-2759788,0
25-2756054,0
25-2758316,0
25-2758466,0
25-2761637,0
25-2754589,0
25-2759949,0
25-2757681,0
25-2762028,0
25-2759587,0
25-2761109,0
25-2755188,0
25-2752355,1
25-2762301,0
25-2761197,0
25-2761508,0
25-2761622,1
25-2761656,0
25-2755317,0
25-2761998,0
25-2762115,0
25-2759674,0
25-2762253,0
25-2761368,0
25-2761929,0
25-2754236,0
25-2762156,0
25-2761632,0
25-2762311,1
25-2758298,1
25-2759328,0
25-2761714,0
25-2761577,0
25-2761580,0
25-2761111,0
25-2761957,0
25-2761382,1
25-2762074,0
25-2761395,0
25-2758303,0
25-2761394,0
25-2762362,0
25-2761598,0
25-2761074,0
25-2761546,0
25-2759630,0
25-2761751,0
25-2761677,0
25-2754618,0
25-2761825,0
25-2762137,0
25-2755795,0
25-2762041,0
25-2761970,0
25-2761809,0
25-2762000,0
25-2753931,0
25-2761545,0
25-2761698,0
25-2761719,0
25-2761728,0
25-2761711,0
25-2761725,0
25-2761716,0
25-2761688,0
25-2755030,0
25-2760349,0
25-2759912,0
25-2759309,0
25-2759859,0
25-2758801,0
25-2753187,0
25-2755325,0
25-2761400,0
25-2761141,0
25-2760209,0
25-2760768,0
25-2760624,0
25-2759156,0
25-2760815,0
25-2757392,0
25-2760999,0
25-2760740,0
25-2760357,0
25-2760570,0
25-2760531,0
25-2760439,0
25-2752393,0
25-2759113,0
25-2759881,0
25-2759458,0
25-2759571,0
25-2758129,0
25-2759685,0
25-2757832,0
25-2759966,0
25-2756508,0
25-2759074,0
25-2753117,0
25-2757344,0
25-2759236,0
25-2758418,0
25-2758805,0
25-2758970,0
25-2758297,0
25-2758003,0
25-2752845,0
25-2755025,0
25-2759264,0
25-2758571,0
25-2758088,0
25-2757904,0
25-2756679,0
25-2757493,0
25-2757596,0
25-2754725,0
25-2752462,0
25-2758792,0
25-2756202,0
25-2758563,0
25-2758266,0
25-2757377,0
25-2756229,0
25-2757223,0
25-2758161,0
25-2756192,0
25-2758071,0
25-2752299,0
25-2757796,0
25-2758128,0
25-2757458,0
25-2755670,0
25-2757978,0
25-2757909,0
25-2757473,0
25-2757378,0
25-2753895,0
25-2756962,0
25-2753206,0
25-2757341,0
25-2757534,0
25-2757153,0
25-2756542,0
25-2753534,0
25-2757569,0
25-2757092,0
25-2755704,0
25-2755681,0
25-2756666,0
25-2756317,0
25-2756517,0
25-2756056,0
25-2754705,1
25-2755671,0
25-2756473,0
25-2756018,0
25-2756514,0
25-2755972,0
25-2755013,0
25-2755786,0
25-2756397,0
25-2755823,0
25-2755036,0
25-2754727,0
25-2756037,0
25-2754348,0
25-2756015,0
25-2755994,0
25-2756120,1
25-2755829,0
25-2755636,0
25-2755480,0
25-2755685,0
25-2755809,0
25-2755505,0
25-2753692,0
25-2753543,0
25-2755397,0
25-2755390,0
25-2752749,0
25-2755576,0
25-2753209,0
25-2755141,0
25-2754545,0
25-2755337,0
25-2754567,0
25-2754975,0
25-2755174,0
25-2754940,0
25-2754240,0
25-2753383,0
25-2753470,0
25-2752194,0
25-2754137,0
25-2754394,0
25-2753784,0
25-2753948,0
25-2753754,0
25-2753926,0
25-2753629,0
25-2753517,0
25-2752524,0
25-2752187,0
25-2753556,0
25-2753388,0
25-2753170,0
25-2752381,0
25-2753282,0
25-2752145,0
25-2753359,0
25-2753270,0
25-2752690,0
25-2752585,0
25-2752607,0
25-2752776,0
25-2752337,0
25-2752645,0
25-2752523,0
25-2752319,0
25-2752540,0
25-2752356,0
25-2752072,0
25-2767301,1
25-2765929,0
25-2766723,0
25-2770390,0
25-2771180,1
25-2770769,0
25-2770720,0
25-2771189,0
25-2763718,1
25-2771195,0
25-2770799,1
25-2771088,0
25-2771060,0
25-2767791,0
25-2771152,0
25-2766998,0
25-2764029,0
25-2768854,0
25-2764979,0
25-2769794,0
25-2768467,0
25-2763204,0
25-2764248,0
25-2767748,0
25-2771094,0
25-2768349,0
25-2770480,0
25-2770916,0
25-2764471,0
25-2763521,1
25-2768437,0
25-2765477,0
25-2771266,0
25-2763986,0
25-2771428,0
25-2771165,0
25-2769112,0
25-2768900,0
25-2765887,0
25-2763250,1
25-2767965,0
25-2767958,1
25-2770688,0
25-2762716,0
25-2771494,0
25-2770404,0
25-2768201,0
25-2763326,0
25-2762646,0
25-2763261,0
25-2767463,1
25-2770408,0
25-2769980,0
25-2766183,0
25-2769818,0
25-2762525,1
25-2766321,0
25-2770704,0
25-2769696,0
25-2770926,0
25-2770875,0
25-2766831,0
25-2769692,0
25-2767046,0
25-2770979,0
25-2771237,0
25-2770767,0
25-2764679,0
25-2766496,0
25-2762597,0
25-2769333,1
25-2771156,0
25-2769341,0
25-2770642,0
25-2770146,0
25-2762778,0
25-2764938,0
25-2768079,0
25-2768003,0
25-2765025,0
25-2764674,0
25-2770970,0
25-2770691,0
25-2765848,0
25-2767034,0
25-2762971,0
25-2771532,0
25-2770405,0
25-2770317,0
25-2770736,0
25-2765521,0
25-2766462,0
25-2769598,0
25-2766452,0
25-2770075,0
25-2768743,0
25-2762775,0
25-2768902,0
25-2770197,0
25-2769181,0
25-2764737,0
25-2770842,0
25-2770518,0
25-2763079,1
25-2768204,0
25-2767763,0
25-2771034,0
25-2766385,0
25-2768347,0
25-2771111,0
25-2768894,0
25-2767772,0
25-2764131,0
25-2770446,0
25-2769451,0
25-2767788,0
25-2767860,0
25-2767588,0
25-2763012,0
25-2771203,0
25-2763116,0
25-2770891,0
25-2767514,0
25-2766828,0
25-2765468,0
25-2771367,0
25-2769416,0
25-2769768,0
25-2769481,0
25-2764692,0
25-2766602,0
25-2767010,0
25-2769890,0
25-2763211,0
25-2765655,0
25-2763196,0
25-2764407,0
25-2767602,0
25-2767757,0
25-2769047,0
25-2771218,0
25-2764467,0
25-2770611,0
25-2764127,0
25-2769359,0
25-2763410,0
25-2766919,0
25-2763059,0
25-2764940,0
25-2764716,0
25-2770892,0
25-2764576,0
25-2765153,0
25-2771420,0
25-2769565,0
25-2767288,0
25-2771419,0
25-2766575,0
25-2769616,0
25-2770894,0
25-2768134,0
25-2762510,0
25-2769489,0
25-2767326,0
25-2770824,0
25-2769903,0
25-2771525,0
25-2771286,1
25-2767668,0
25-2769067,0
25-2764144,0
25-2769417,0
25-2764364,0
25-2769718,0
25-2764037,0
25-2771387,0
25-2763147,0
25-2767736,0
25-2771359,0
25-2766175,0
25-2763660,0
25-2769790,0
25-2771089,0
25-2767877,0
25-2764530,0
25-2771287,1
25-2769264,0
25-2769677,0
25-2771491,0
25-2769799,0
25-2771201,0
25-2771475,0
25-2771472,0
25-2771226,0
25-2770004,0
25-2763460,0
25-2771369,0
25-2771250,0
25-2770281,0
25-2771262,0
25-2770797,0
25-2771465,0
25-2771129,0
25-2770901,0
25-2765873,0
25-2769941,0
25-2766370,0
25-2771153,0
25-2771243,0
25-2770848,0
25-2769271,0
25-2771551,0
25-2764830,0
25-2771479,0
25-2770977,0
25-2769385,0
25-2762492,0
25-2770817,0
25-2769515,0
25-2771145,0
25-2765794,0
25-2764377,0
25-2763348,0
25-2771157,0
25-2771021,0
25-2770946,0
25-2770857,0
25-2770829,0
25-2770922,0
25-2769213,0
25-2768280,0
25-2762457,0
25-2770698,0
25-2770647,0
25-2770194,0
25-2770357,0
25-2770653,0
25-2769990,0
25-2770386,0
25-2770008,0
25-2770388,0
25-2768127,0
25-2770003,0
25-2769180,0
25-2768937,0
25-2769672,0
25-2769665,1
25-2769187,0
25-2769014,0
25-2769162,0
25-2769310,0
25-2768995,0
25-2767941,0
25-2767875,0
25-2769200,0
25-2769194,0
25-2768954,0
25-2769095,0
25-2767055,0
25-2769016,0
25-2767817,0
25-2768748,0
25-2767185,0
25-2768929,0
25-2765645,0
25-2768433,0
25-2767977,0
25-2768665,0
25-2768763,0
25-2768496,0
25-2767815,0
25-2768300,0
25-2766524,0
25-2766796,0
25-2766383,0
25-2767835,0
25-2767914,0
25-2762717,0
25-2767972,0
25-2766753,0
25-2767782,0
25-2767139,0
25-2767675,0
25-2765980,0
25-2767467,0
25-2766903,0
25-2767275,0
25-2766154,0
25-2765771,0
25-2766917,0
25-2766105,0
25-2766577,0
25-2765732,0
25-2764092,0
25-2767016,0
25-2764503,0
25-2766946,0
25-2766851,0
25-2766888,0
25-2767123,0
25-2766806,0
25-2766400,0
25-2766715,0
25-2766657,0
25-2764650,0
25-2766194,0
25-2766407,0
25-2766671,0
25-2765431,0
25-2765728,0
25-2764554,0
25-2766641,0
25-2766702,0
25-2766159,0
25-2765958,0
25-2766378,0
25-2766286,0
25-2766446,0
25-2762785,0
25-2764080,0
25-2764778,0
25-2765629,0
25-2765307,0
25-2765215,0
25-2765670,0
25-2765651,0
25-2762924,0
25-2765072,0
25-2764072,0
25-2764761,0
25-2764644,0
25-2765241,0
25-2765102,0
25-2764373,0
25-2764285,0
25-2764217,0
25-2764819,0
25-2764657,0
25-2764696,0
25-2762789,0
25-2764236,0
25-2764220,0
25-2764457,0
25-2764386,0
25-2764311,0
25-2764339,0
25-2764534,0
25-2762738,0
25-2764155,0
25-2763854,0
25-2764135,0
25-2763716,0
25-2763301,0
25-2763994,0
25-2763856,0
25-2764075,0
25-2762796,0
25-2762763,0
25-2763703,0
25-2763089,0
25-2763241,0
25-2762657,0
25-2763461,0
25-2763177,0
25-2763165,0
25-2762520,0
25-2762904,0
25-2762522,0
25-2771747,1
25-2771834,0
25-2775275,0
25-2778769,0
25-2778191,0
25-2774674,0
25-2777764,0
25-2779707,0
25-2779342,0
25-2772086,1
25-2779955,0
25-2778902,0
25-2774495,0
25-2775069,0
25-2773715,0
25-2776766,0
25-2779718,0
25-2774547,0
25-2779396,0
25-2771785,0
25-2772955,1
25-2778044,0
25-2775596,0
25-2779185,0
25-2779049,0
25-2778714,0
25-2774417,1
25-2775631,0
25-2779995,0
25-2778994,0
25-2775366,0
25-2779814,1
25-2772499,1
25-2775887,0
25-2775854,0
25-2776160,1
25-2771823,0
25-2774039,0
25-2778373,0
25-2773493,0
25-2773864,0
25-2778493,0
25-2779286,0
25-2773850,0
25-2777079,0
25-2776358,0
25-2778507,0
25-2772863,0
25-2776507,0
25-2776789,0
25-2775902,0
25-2778209,0
25-2774400,0
25-2779554,0
25-2771703,0
25-2771627,0
25-2777565,0
25-2774684,0
25-2774581,0
25-2777555,0
25-2777183,0
25-2774672,0
25-2778086,0
25-2771892,0
25-2776864,0
25-2779455,0
25-2774813,0
25-2774793,0
25-2776823,0
25-2779946,0
25-2778601,0
25-2774139,0
25-2779491,0
25-2773360,0
25-2776266,0
25-2779242,0
25-2778546,0
25-2773919,0
25-2773565,0
25-2779001,0
25-2775235,0
25-2772938,0
25-2778555,0
25-2772385,1
25-2778976,0
25-2774805,0
25-2779000,0
25-2773607,0
25-2778013,0
25-2775256,0
25-2772383,0
25-2777962,1
25-2779166,0
25-2777393,0
25-2776988,0
25-2776570,0
25-2772888,0
25-2776295,0
25-2775904,0
25-2779087,0
25-2778189,0
25-2772486,0
25-2779209,0
25-2775979,0
25-2779553,0
25-2778462,0
25-2776601,0
25-2773707,0
25-2774526,0
25-2779915,0
25-2778823,0
25-2779335,0
25-2779538,1
25-2779663,0
25-2778967,0
25-2775580,0
25-2774631,0
25-2774595,0
25-2775774,0
25-2775680,0
25-2771730,0
25-2772895,0
25-2774262,0
25-2774470,0
25-2778349,0
25-2773133,0
25-2775018,0
25-2771729,0
25-2773482,0
25-2772967,0
25-2777807,0
25-2777108,0
25-2779643,0
25-2778810,0
25-2773580,0
25-2775733,0
25-2779510,0
25-2775094,1
25-2772870,0
25-2779775,0
25-2779667,0
25-2779108,0
25-2771778,0
25-2777139,0
25-2779669,0
25-2776318,0
25-2772437,0
25-2779525,0
25-2779882,0
25-2779588,0
25-2773038,0
25-2778923,0
25-2778978,0
25-2780025,0
25-2775313,0
25-2778521,0
25-2779103,0
25-2779890,0
25-2772063,0
25-2772404,0
25-2778757,0
25-2776470,0
25-2778787,0
25-2779354,0
25-2779042,0
25-2778740,0
25-2779264,0
25-2779870,0
25-2774611,0
25-2779163,0
25-2778835,0
25-2777741,0
25-2780012,0
25-2775000,0
25-2777484,0
25-2779460,0
25-2779198,0
25-2778981,0
25-2779622,0
25-2779692,0
25-2777322,0
25-2778369,0
25-2779942,0
25-2778723,0
25-2779526,0
25-2779686,0
25-2779411,0
25-2780024,0
25-2771679,1
25-2779273,0
25-2779434,0
25-2778852,0
25-2779628,0
25-2779172,0
25-2775335,1
25-2779650,0
25-2779038,0
25-2779966,0
25-2780014,0
25-2779721,0
25-2779284,0
25-2778874,0
25-2778659,0
25-2778972,0
25-2775311,0
25-2778796,0
25-2778656,0
25-2776261,0
25-2778922,0
25-2778854,0
25-2778541,0
25-2773477,0
25-2777162,0
25-2777107,0
25-2778584,0
25-2778524,0
25-2778473,0
25-2778461,0
25-2778586,0
25-2778378,0
25-2774625,0
25-2778367,0
25-2776212,0
25-2775644,0
25-2777704,0
25-2778134,0
25-2778222,0
25-2778195,0
25-2778164,0
25-2778288,0
25-2778409,0
25-2776913,0
25-2777654,0
25-2776648,0
25-2778084,0
25-2777430,0
25-2777402,0
25-2774447,0
25-2776880,0
25-2777710,0
25-2776059,0
25-2775905,0
25-2774376,0
25-2777424,0
25-2776821,0
25-2777194,0
25-2777098,0
25-2776544,0
25-2777103,0
25-2776793,0
25-2775278,0
25-2776371,0
25-2776397,0
25-2776629,0
25-2776142,0
25-2776779,0
25-2775442,0
25-2775022,0
25-2775458,0
25-2775375,0
25-2776581,0
25-2776487,0
25-2776081,0
25-2773215,0
25-2775894,0
25-2776271,0
25-2775201,0
25-2775860,0
25-2775371,0
25-2771762,0
25-2771864,0
25-2775322,0
25-2775523,0
25-2771896,0
25-2775551,0
25-2774841,0
25-2775398,0
25-2775226,0
25-2775167,0
25-2775336,0
25-2775211,0
25-2774806,0
25-2775070,0
25-2773525,0
25-2772456,0
25-2774900,0
25-2773309,0
25-2774101,0
25-2774627,1
25-2773632,0
25-2774134,0
25-2773629,0
25-2774366,0
25-2773835,0
25-2771997,0
25-2772041,0
25-2774218,0
25-2774227,0
25-2773400,0
25-2774001,0
25-2773667,0
25-2773641,0
25-2773570,0
25-2773497,0
25-2773547,0
25-2771804,0
25-2772837,0
25-2773272,0
25-2772552,0
25-2772540,0
25-2771861,0
25-2771998,0
25-2772662,0
25-2772596,0
25-2772397,0
25-2772271,0
25-2771995,0
25-2771868,0
25-2771707,0
25-2771774,0
25-2771807,0
25-2780543,0
25-2785776,0
25-2780779,0
25-2784416,0
25-2780066,0
25-2782307,0
25-2785567,0
25-2787813,1
25-2780101,0
25-2780442,0
25-2785677,1
25-2786918,0
25-2783803,0
25-2786080,0
25-2785585,1
25-2783832,1
25-2782032,0
25-2781454,0
25-2780989,0
25-2782024,0
25-2782634,0
25-2787110,0
25-2781007,0
25-2782214,0
25-2783997,0
25-2784095,0
25-2785477,1
25-2787383,0
25-2786047,0
25-2785891,0
25-2787039,0
25-2781602,1
25-2782476,0
25-2782637,0
25-2783975,0
25-2785653,0
25-2784487,0
25-2786940,0
25-2786725,0
25-2787172,0
25-2781956,0
25-2782961,0
25-2782969,0
25-2783189,0
25-2780789,0
25-2781009,0
25-2781911,0
25-2787269,0
25-2780610,0
25-2781118,0
25-2782897,0
25-2780689,0
25-2785123,0
25-2781381,1
25-2785522,0
25-2785794,0
25-2787719,0
25-2780410,0
25-2787772,0
25-2785129,1
25-2780196,0
25-2781880,1
25-2786791,0
25-2781703,0
25-2780262,0
25-2784127,0
25-2785942,0
25-2782471,0
25-2785510,0
25-2786547,0
25-2787327,0
25-2782170,0
25-2787552,0
25-2787701,0
25-2786422,0
25-2781529,0
25-2786375,1
25-2785547,0
25-2781354,1
25-2781744,0
25-2785828,0
25-2782474,0
25-2782322,0
25-2784014,0
25-2787741,0
25-2784114,0
25-2780879,0
25-2784119,0
25-2783905,0
25-2784740,0
25-2783668,0
25-2781729,0
25-2785952,0
25-2784054,0
25-2782391,0
25-2787758,0
25-2782133,0
25-2784149,0
25-2781616,0
25-2785782,0
25-2787057,0
25-2780474,0
25-2787793,0
25-2785417,0
25-2787729,0
25-2785379,0
25-2781181,0
25-2782116,0
25-2781017,0
25-2784652,0
25-2784550,0
25-2783643,0
25-2783000,0
25-2781327,0
25-2782539,0
25-2780680,0
25-2787539,0
25-2787727,0
25-2784755,0
25-2781664,0
25-2787761,0
25-2786999,0
25-2787580,0
25-2787578,0
25-2787128,0
25-2784521,0
25-2784248,0
25-2780770,0
25-2780174,0
25-2782988,0
25-2787690,0
25-2787648,0
25-2787823,0
25-2787134,0
25-2787567,0
25-2787706,0
25-2787642,0
25-2787754,0
25-2787811,0
25-2787734,0
25-2787309,0
25-2782550,0
25-2781538,0
25-2784281,0
25-2787046,0
25-2783374,0
25-2783404,0
25-2783201,0
25-2786479,0
25-2787012,0
25-2786507,0
25-2785503,0
25-2780647,0
25-2786787,0
25-2786208,0
25-2786555,0
25-2786569,0
25-2786291,0
25-2785546,0
25-2785830,0
25-2785691,0
25-2786178,0
25-2784802,0
25-2781971,0
25-2785964,0
25-2782843,0
25-2786056,0
25-2785209,0
25-2785838,0
25-2784071,0
25-2785890,0
25-2785462,0
25-2784156,0
25-2784851,0
25-2780392,0
25-2785727,0
25-2783733,1
25-2782401,0
25-2785556,0
25-2785117,0
25-2785225,0
25-2785514,0
25-2783588,0
25-2784995,0
25-2784431,0
25-2784610,0
25-2785034,0
25-2784747,0
25-2783964,0
25-2783086,0
25-2784105,0
25-2784152,0
25-2784068,0
25-2784187,0
25-2784288,0
25-2783946,0
25-2784146,0
25-2784103,0
25-2782233,0
25-2781164,0
25-2783567,0
25-2783467,0
25-2783056,0
25-2782645,0
25-2783658,0
25-2782759,0
25-2781984,0
25-2781814,0
25-2782396,0
25-2781564,0
25-2782893,0
25-2782760,0
25-2781786,0
25-2782546,0
25-2781932,0
25-2780551,0
25-2781435,0
25-2781356,0
25-2782143,0
25-2782081,0
25-2782054,0
25-2781919,0
25-2782064,0
25-2781965,1
25-2781557,0
25-2781504,0
25-2780235,0
25-2781669,0
25-2781543,0
25-2780885,0
25-2780742,0
25-2780348,0
25-2781227,0
25-2781093,0
25-2781071,0
25-2780962,0
25-2780377,0
25-2780664,0
25-2780189,0
25-2780678,0
25-2780139,0
25-2780263,0
25-2780179,0
25-2780224,0
25-2780270,0
25-2793130,1
25-2793505,0
25-2788656,0
25-2787985,1
25-2791267,0
25-2793920,1
25-2787977,1
25-2794478,0
25-2793700,0
25-2790756,0
25-2793506,0
25-2793938,0
25-2794023,0
25-2790009,0
25-2788987,1
25-2789086,1
25-2788661,0
25-2795345,0
25-2791640,0
25-2795592,0
25-2795618,0
25-2787978,0
25-2790568,0
25-2790295,1
25-2792296,0
25-2795538,0
25-2790466,0
25-2790742,0
25-2792694,0
25-2788099,0
25-2793101,0
25-2794867,0
25-2795690,0
25-2793253,0
25-2787868,0
25-2789171,0
25-2795185,0
25-2794526,0
25-2793983,0
25-2794212,0
25-2791381,0
25-2795850,0
25-2790935,0
25-2790782,0
25-2794149,0
25-2795674,0
25-2788849,0
25-2788267,0
25-2793833,0
25-2790621,0
25-2788867,1
25-2793976,0
25-2792458,0
25-2792193,0
25-2795537,0
25-2795016,1
25-2794984,0
25-2795546,0
25-2790200,0
25-2792906,0
25-2793736,0
25-2789142,0
25-2795727,0
25-2792616,0
25-2789349,0
25-2790268,0
25-2788076,0
25-2796034,0
25-2792604,0
25-2789551,0
25-2793760,0
25-2794976,0
25-2794111,0
25-2789164,0
25-2791695,0
25-2795124,0
25-2793892,0
25-2792302,0
25-2791939,0
25-2794031,0
25-2796015,0
25-2793990,1
25-2791911,0
25-2791746,0
25-2793572,0
25-2793785,0
25-2795277,0
25-2795731,0
25-2790075,0
25-2792234,0
25-2794741,0
25-2795570,0
25-2794543,0
25-2789109,0
25-2794185,0
25-2793471,0
25-2791740,0
25-2795003,0
25-2795657,0
25-2794761,0
25-2793622,0
25-2788473,0
25-2789323,1
25-2795105,0
25-2787929,0
25-2788435,0
25-2791976,0
25-2795533,0
25-2792932,0
25-2796047,0
25-2795000,0
25-2793954,0
25-2793848,1
25-2795333,0
25-2795792,0
25-2789249,0
25-2790182,0
25-2795739,0
25-2795323,0
25-2794062,0
25-2793846,0
25-2795582,0
25-2795271,0
25-2788295,0
25-2795715,0
25-2794909,0
25-2795649,0
25-2795677,0
25-2795660,0
25-2795940,0
25-2795456,0
25-2795878,0
25-2795493,0
25-2795843,0
25-2795511,0
25-2795568,0
25-2795973,0
25-2795492,0
25-2795848,0
25-2793797,0
25-2794233,0
25-2793931,0
25-2792603,0
25-2795614,0
25-2795824,0
25-2792551,0
25-2794014,0
25-2795512,0
25-2793417,0
25-2795460,0
25-2795523,0
25-2793389,0
25-2794439,0
25-2789531,0
25-2794943,0
25-2792674,0
25-2793786,0
25-2788797,0
25-2794170,0
25-2792064,0
25-2794645,0
25-2794042,1
25-2794161,0
25-2793262,0
25-2790288,0
25-2790148,0
25-2792197,0
25-2794024,0
25-2794218,0
25-2794019,0
25-2793715,0
25-2793502,0
